MOLECULE_CHEMBL_ID	MOLECULE_NAME	MOLECULE_TYPE	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	USAN_STEM	MECHANISM_OF_ACTION	MECHANISM_COMMENT	SELECTIVITY_COMMENT	TARGET_CHEMBL_ID	TARGET_NAME	ACTION_TYPE	ORGANISM	TARGET_TYPE	SITE_NAME	BINDING_SITE_COMMENT	MECHANISM_REFS	CANONICAL_SMILES
CHEMBL189	Milrinone	Small molecule	1987	C01CE02	C01CE02 [Cardiovascular System:Cardiac Therapy:Cardiac Stimulants Excl. Cardiac Glycosides:Phosphodiesterase inhibitors]	-rinone	Phosphodiesterase 3A inhibitor			CHEMBL241	Phosphodiesterase 3A	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=30c46443-aaff-4681-91a9-8293c11dd95c, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=30c46443-aaff-4681-91a9-8293c11dd95c	CC1=C(C=C(C#N)C(=O)N1)c2ccncc2
CHEMBL190	Theophylline	Small molecule	1940	R03DA54; R03DA05; R03DA55; R03DA74; R03DA04; R03DA02; R03DA10	R03DA54 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA05 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA55 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA74 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA04 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA02 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]; R03DA10 [Respiratory System:Drugs For Obstructive Airway Diseases:Other Systemic Drugs For Obstructive Airway Diseases:Xanthines]		Adenosine A1 receptor antagonist			CHEMBL226	Adenosine A1 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:14992338, URL:http://europepmc.org/abstract/MED/14992338|Name:PubMed, SrcID:3588607, URL:http://europepmc.org/abstract/MED/3588607	CN1C(=O)N(C)c2nc[nH]c2C1=O
CHEMBL1471	Aprepitant	Small molecule	2003	A04AD12	A04AD12 [Alimentary Tract And Metabolism:Antiemetics And Antinauseants:Antiemetics And Antinauseants:Other antiemetics]	-tant	Neurokinin 1 receptor antagonist			CHEMBL249	Neurokinin 1 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=696f9e80-9cae-403b-de9e-078343ce4713, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=696f9e80-9cae-403b-de9e-078343ce4713	C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1c3ccc(F)cc3)c4cc(cc(c4)C(F)(F)F)C(F)(F)F
CHEMBL1477	Cerivastatin	Small molecule	1997	C10AA06	C10AA06 [Cardiovascular System:Lipid Modifying Agents:Lipid Modifying Agents, Plain:HMG CoA reductase inhibitors]	-stat-	HMG-CoA reductase inhibitor			CHEMBL402	HMG-CoA reductase	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:ISBN, SrcID:9780702034718 PP. 290, URL:http://www.isbnsearch.org/isbn/9780702034718	COCc1c(nc(C(C)C)c(\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c1c2ccc(F)cc2)C(C)C
CHEMBL1208646	Theophylline Glycinate	Small molecule	1982				Adenosine receptor antagonist			CHEMBL2111329	Adenosine receptor	ANTAGONIST	Homo sapiens	PROTEIN FAMILY			Name:PubMed, SrcID:12954362, URL:http://europepmc.org/abstract/MED/12954362|Name:PubMed, SrcID:14992338, URL:http://europepmc.org/abstract/MED/14992338|Name:PubMed, SrcID:15980878, URL:http://europepmc.org/abstract/MED/15980878|Name:PubMed, SrcID:3588607, URL:http://europepmc.org/abstract/MED/3588607	CN1C(=O)N(C)c2nc[nH]c2C1=O.NCC(=O)O
CHEMBL1208646	Theophylline Glycinate	Small molecule	1982				Phosphodiesterase 4 inhibitor			CHEMBL2093863	Phosphodiesterase 4	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8	CN1C(=O)N(C)c2nc[nH]c2C1=O.NCC(=O)O
CHEMBL1231574	Levomefolic Acid	Small molecule	2010				Unknown										Name:FDA, SrcID:label/2012/022574s004lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022574s004lbl.pdf	CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)O)CNC3=C1C(=O)N=C(N)N3
CHEMBL1237021	Lurasidone	Small molecule	2010	N05AE05	N05AE05 [Nervous System:Psycholeptics:Antipsychotics:Indole derivatives]	-sidone	D2-like dopamine receptor antagonist			CHEMBL2331075	D2-like dopamine receptor	ANTAGONIST	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=88a244d1-eddb-499c-bee2-e1f49056e78f, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=88a244d1-eddb-499c-bee2-e1f49056e78f	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]4CCCC[C@H]4CN5CCN(CC5)c6nsc7ccccc67
CHEMBL1237023	Denosumab	Antibody	2010	M05BX04	M05BX04 [Musculo-Skeletal System:Drugs For Treatment Of Bone Diseases:Drugs Affecting Bone Structure And Mineralization:Other drugs affecting bone structure and mineralization]	-mab	Tumor necrosis factor ligand superfamily member 11 inhibitor			CHEMBL2364162	Tumor necrosis factor ligand superfamily member 11	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88	
CHEMBL1237123	Doxacurium	Small molecule	1991	M03AC07	M03AC07 [Musculo-Skeletal System:Muscle Relaxants:Muscle Relaxants, Peripherally Acting Agents:Other quaternary ammonium compounds]	-curium	Muscle-type nicotinic acetylcholine receptor antagonist	non-depolarizing		CHEMBL2362997	Muscle-type nicotinic acetylcholine receptor	ANTAGONIST	Homo sapiens	PROTEIN COMPLEX GROUP			Name:DailyMed, SrcID:archiveid=2131, URL:http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=2131|Name:PubMed, SrcID:18633030, URL:http://europepmc.org/abstract/MED/18633030	COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]4(C)CCc5cc(OC)c(OC)c(OC)c5C4Cc6cc(OC)c(OC)c(OC)c6)cc(OC)c(OC)c3OC)cc(OC)c1OC
CHEMBL1259059	Sofosbuvir	Small molecule	2013			-vir	Hepatitis C virus NS5B RNA-dependent RNA polymerase inhibitor			CHEMBL5375	Hepatitis C virus NS5B RNA-dependent RNA polymerase	INHIBITOR	Hepatitis C virus	SINGLE PROTEIN			Name:FDA, SrcID:label/2013/204671s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/204671s000lbl.pdf	CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)Oc3ccccc3
CHEMBL1289926	Axitinib	Small molecule	2012	L01XE17	L01XE17 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-tinib	Vascular endothelial growth factor receptor inhibitor			CHEMBL2095227	Vascular endothelial growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=84137882-e000-47da-bd5b-fa76ab3c76f9#section-12, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=84137882-e000-47da-bd5b-fa76ab3c76f9#section-12	CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2
CHEMBL1651906	Streptozotocin	Small molecule	1982	L01AD04	L01AD04 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Alkylating Agents:Nitrosoureas]		DNA inhibitor			CHEMBL2311221	DNA	INHIBITOR	Homo sapiens	NUCLEIC-ACID			Name:DailyMed, SrcID:setid=15d161ed-9e7b-4c92-ba45-0556d2423e67, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=15d161ed-9e7b-4c92-ba45-0556d2423e67	CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1742982	Aflibercept	Protein	2011	L01XX44; S01LA05	L01XX44 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Other antineoplastic agents]; S01LA05 [Sensory Organs:Ophthalmologicals:Ocular Vascular Disorder Agents:Antineovascularisation agents]	-cept	Vascular endothelial growth factor A inhibitor			CHEMBL1783	Vascular endothelial growth factor A	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=f6725df6-50ee-4b0a-b900-d02ba634395d, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f6725df6-50ee-4b0a-b900-d02ba634395d|Name:DailyMed, SrcID:setid=f96cfd69-da34-41ee-90a9-610a4655cd1c, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f96cfd69-da34-41ee-90a9-610a4655cd1c	
CHEMBL1946170	Regorafenib	Small molecule	2012	L01XE21	L01XE21 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-rafenib	Tyrosine-protein kinase TIE-2 inhibitor			CHEMBL4128	Tyrosine-protein kinase TIE-2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Expert, SrcID:REGORAFENIB, URL:http://chembl.blogspot.co.uk/search?q=REGORAFENIB	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1
CHEMBL1963681	Avanafil	Small molecule	2011			-afil	Phosphodiesterase 5A inhibitor			CHEMBL1827	Phosphodiesterase 5A	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2012/202276s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202276s000lbl.pdf	COc1ccc(CNc2nc(ncc2C(=O)NCc3ncccn3)N4CCC[C@H]4CO)cc1Cl
CHEMBL1963685	Lucinactant	Unknown	2012			-tant	Surfactant agent	Replaces endogenous surfactant in case of deficiency; endogenous pulmonary surfactant lower surface tension at the air-liquid of the alveolar surfaces									Name:FDA, SrcID:label/2012/021746s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021746s000lbl.pdf	
CHEMBL2028661	Azilsartan Medoxomil	Small molecule	2011	C09CA09	C09CA09 [Cardiovascular System:Agents Acting On The Renin-Angiotensin System:Angiotensin Ii Antagonists, Plain:Angiotensin II antagonists, plain]	-sartan	Type-1 angiotensin II receptor antagonist		Selective	CHEMBL227	Type-1 angiotensin II receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=b2d6e17b-f14a-463b-a662-03c9387c63dd#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b2d6e17b-f14a-463b-a662-03c9387c63dd#nlm34090-1	CCOc1nc2cccc(C(=O)OCC3=C(C)OC(=O)O3)c2n1Cc4ccc(cc4)c5ccccc5C6=NOC(=O)N6
CHEMBL2095222	Ocriplasmin	Unknown	2010	S01XA22	S01XA22 [Sensory Organs:Ophthalmologicals:Other Ophthalmologicals:Other ophthalmologicals]	-plasmin	Laminin hydrolytic enzyme	It's a recombinant truncated form of human plasmin with proteolytic activity against protein components of the vitreous body and the vitreoretinal interface		CHEMBL2364187	Laminin	HYDROLYTIC ENZYME	Homo sapiens	PROTEIN COMPLEX GROUP			Name:DailyMed, SrcID:setid=390682b7-72c4-11e1-b0c4-0800200c9a66, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=390682b7-72c4-11e1-b0c4-0800200c9a66	
CHEMBL2103873	Macitentan	Small molecule	2010	C02KX04	C02KX04 [Cardiovascular System:Antihypertensives:Other Antihypertensives:Other antihypertensives]	-entan	Endothelin receptor, ET-A/ET-B antagonist			CHEMBL2096678	Endothelin receptor, ET-A/ET-B	ANTAGONIST	Homo sapiens	PROTEIN FAMILY			Name:FDA, SrcID:label/2013/204410s000lbl.pdf, URL:https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/204410s000lbl.pdf	CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1c3ccc(Br)cc3
CHEMBL2108074	Pancrelipase	Enzyme	1996	A09AA02	A09AA02 [Alimentary Tract And Metabolism:Digestives, Incl. Enzymes:Digestives, Incl. Enzymes:Enzyme preparations]	-ase	Fatty acids hydrolytic enzyme			CHEMBL2364711	Fatty acids	HYDROLYTIC ENZYME	Homo sapiens	SMALL MOLECULE			Name:DailyMed, SrcID:setid=073201aa-556d-4a70-918e-84e9616fd88d#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=073201aa-556d-4a70-918e-84e9616fd88d#nlm34090-1	
CHEMBL2108427	Menotropins	Unknown	1975			-trop-	Follicle stimulating hormone receptor agonist			CHEMBL2024	Follicle stimulating hormone receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=6d0af958-e1bc-26ab-b600-b77459688db4#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6d0af958-e1bc-26ab-b600-b77459688db4#nlm34090-1|Name:PubMed, SrcID:18606720, URL:http://europepmc.org/abstract/MED/18606720	
CHEMBL2111098	Linaclotide	Protein	2012	A06AX04	A06AX04 [Alimentary Tract And Metabolism:Drugs For Constipation:Drugs For Constipation:Other drugs for constipation]	-tide	Heat-stable enterotoxin receptor agonist			CHEMBL1795197	Heat-stable enterotoxin receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:Expert, SrcID:LINACLOTIDE, URL:http://chembl.blogspot.co.uk/search?q=LINACLOTIDE	C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N6CCC[C@H]6C(=O)N[C@@H](C)C(=O)N2
CHEMBL2111187	Radium Dichloride	Small molecule	2013	V10XX03	V10XX03 [Various:Therapeutic Radiopharmaceuticals:Other Therapeutic Radiopharmaceuticals:Various therapeutic radiopharmaceuticals]		Radiotherapy agent	Radiotherapy agent, binds to hydroxyapatite in bone, where alpha radiation results in double strand DNA breaks.									Name:DailyMed, SrcID:setid=a398400e-bd31-41a9-9696-4f7c06569ede#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a398400e-bd31-41a9-9696-4f7c06569ede#nlm34090-1	[Cl-].[Cl-].[Ra+2]
CHEMBL2111290	Tesamorelin Acetate	Protein	2010			-relin	Growth hormone-releasing hormone receptor agonist			CHEMBL2032	Growth hormone-releasing hormone receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=3de31cec-31dc-4ac4-9717-367a687d22f2, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3de31cec-31dc-4ac4-9717-367a687d22f2	
CHEMBL2219640	Strontium Chloride	Small molecule	1993	V10BX01	V10BX01 [Various:Therapeutic Radiopharmaceuticals:Pain Palliation (Bone Seeking Agents):Various pain palliation radiopharmaceuticals]		Unknown										Name:DailyMed, SrcID:setid=7b74f590-e698-02da-9878-5dc80902dbb4, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7b74f590-e698-02da-9878-5dc80902dbb4	[Cl-].[Cl-].[Sr+2]
CHEMBL2220427	Erythromycin Estolate	Small molecule	1967			-mycin	Bacterial 70S ribosome inhibitor			CHEMBL2363135	Bacterial 70S ribosome	INHIBITOR	Bacteria	PROTEIN NUCLEIC-ACID COMPLEX	23S ribosomal RNA	23S RRNA	Name:DailyMed, SrcID:setid=9a63da11-01be-4c63-a260-e6bdbb4a7a69, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9a63da11-01be-4c63-a260-e6bdbb4a7a69|Name:PubMed, SrcID:20876130, URL:http://europepmc.org/abstract/MED/20876130	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL2303635	Clindamycin	Small molecule	1970	J01FF01; D10AF01; G01AA10; D10AF51	J01FF01 [Antiinfectives For Systemic Use:Antibacterials For Systemic Use:Macrolides, Lincosamides And Streptogramins:Lincosamides]; D10AF01 [Dermatologicals:Anti-Acne Preparations:Anti-Acne Preparations For Topical Use:Antiinfectives for treatment of acne]; G01AA10 [Genito Urinary System And Sex Hormones:Gynecological Antiinfectives And Antiseptics:Antiinfectives And Antiseptics, Excl. Combinations:Antibiotics]; D10AF51 [Dermatologicals:Anti-Acne Preparations:Anti-Acne Preparations For Topical Use:Antiinfectives for treatment of acne]	-mycin	Bacterial 70S ribosome inhibitor			CHEMBL2363135	Bacterial 70S ribosome	INHIBITOR	Bacteria	PROTEIN NUCLEIC-ACID COMPLEX	23S ribosomal RNA	23S RRNA	Name:DailyMed, SrcID:setid=b225ab20-bc7c-43af-ae93-0f07d5948e1c#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b225ab20-bc7c-43af-ae93-0f07d5948e1c#nlm34090-1|Name:PubMed, SrcID:12860123, URL:http://europepmc.org/abstract/MED/12860123	CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@@]2(C)O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
CHEMBL741	Lamotrigine	Small molecule	1994	N03AX09	N03AX09 [Nervous System:Antiepileptics:Antiepileptics:Other antiepileptics]		Sodium channel alpha subunit blocker			CHEMBL2331043	Sodium channel alpha subunit	BLOCKER	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=d7e3572d-56fe-4727-2bb4-013ccca22678#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d7e3572d-56fe-4727-2bb4-013ccca22678#nlm34090-1|Name:PubMed, SrcID:15208697, URL:http://europepmc.org/abstract/MED/15208697|Name:PubMed, SrcID:23205958, URL:http://europepmc.org/abstract/MED/23205958|Name:PubMed, SrcID:23239147, URL:http://europepmc.org/abstract/MED/23239147	Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl
CHEMBL765	Guanethidine	Small molecule	1960	C02CC02; S01EX01	C02CC02 [Cardiovascular System:Antihypertensives:Antiadrenergic Agents, Peripherally Acting:Guanidine derivatives]; S01EX01 [Sensory Organs:Ophthalmologicals:Antiglaucoma Preparations And Miotics:Other antiglaucoma preparations]	guan-	Norepinephrine transporter substrate	Taken up by transporter and displaces NE from vesicles		CHEMBL222	Norepinephrine transporter	SUBSTRATE	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:11403930, URL:http://europepmc.org/abstract/MED/11403930	NC(=N)NCCN1CCCCCCC1
CHEMBL778	Dexmedetomidine	Small molecule	1999	N05CM18	N05CM18 [Nervous System:Psycholeptics:Hypnotics And Sedatives:Other hypnotics and sedatives]		Adrenergic receptor alpha-2 agonist		Selective	CHEMBL2095158	Adrenergic receptor alpha-2	AGONIST	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=548a88c0-afda-427e-75ac-5af0cfa2224c#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=548a88c0-afda-427e-75ac-5af0cfa2224c#nlm34090-1	C[C@H](c1c[nH]cn1)c2cccc(C)c2C
CHEMBL780	Pentetic Acid	Small molecule	2004				Radioactive metals chelating agent			CHEMBL2366037	Radioactive metals	CHELATING AGENT		METAL			Name:DailyMed, SrcID:setid=6052c707-a8a3-43a7-80c2-7ad1ad9391a4#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6052c707-a8a3-43a7-80c2-7ad1ad9391a4#nlm34090-1	OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
CHEMBL780	Pentetic Acid	Small molecule	2004				Radioactive metals chelating agent	Chelates radioactive contaminants to increase elimination rate.		CHEMBL2366037	Radioactive metals	CHELATING AGENT		METAL			Name:DailyMed, SrcID:setid=9fca10ee-973e-4fe0-aaf5-a0416918a397#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9fca10ee-973e-4fe0-aaf5-a0416918a397#nlm34090-1	OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
CHEMBL781	Mazindol	Small molecule	1973	A08AA05	A08AA05 [Alimentary Tract And Metabolism:Antiobesity Preparations, Excl. Diet Products:Antiobesity Preparations, Excl. Diet Products:Centrally acting antiobesity products]		Monoamine transporter inhibitor			CHEMBL2363064	Monoamine transporter	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:PubMed, SrcID:16767304, URL:http://europepmc.org/abstract/MED/16767304	OC1(N2CCN=C2c3ccccc13)c4ccc(Cl)cc4
CHEMBL152	Cidofovir	Small molecule	1996	J05AB12	J05AB12 [Antiinfectives For Systemic Use:Antivirals For Systemic Use:Direct Acting Antivirals:Nucleosides and nucleotides excl. reverse transcriptase inhibitors]	-vir	Human herpesvirus 1 DNA polymerase inhibitor			CHEMBL1872	Human herpesvirus 1 DNA polymerase	INHIBITOR	Herpes simplex virus (type 1 / strain 17)	SINGLE PROTEIN			Name:PubMed, SrcID:17913252, URL:http://europepmc.org/abstract/MED/17913252	NC1=NC(=O)N(C[C@@H](CO)OCP(=O)(O)O)C=C1
CHEMBL802	Minoxidil	Small molecule	1979	C02DC01; D11AX01	C02DC01 [Cardiovascular System:Antihypertensives:Arteriolar Smooth Muscle, Agents Acting On:Pyrimidine derivatives]; D11AX01 [Dermatologicals:Other Dermatological Preparations:Other Dermatological Preparations:Other dermatologicals]	-dil	Sulfonylurea receptor 2, Kir6.2 opener			CHEMBL2095198	Sulfonylurea receptor 2, Kir6.2	OPENER	Homo sapiens	PROTEIN COMPLEX	Sulfonylurea receptor 2	SUR2 is binding site	Name:PubMed, SrcID:11886528, URL:http://europepmc.org/abstract/MED/11886528	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2
CHEMBL416956	Mefloquine	Small molecule	1989	P01BC02	P01BC02 [Antiparasitic Products, Insecticides And Repellents:Antiprotozoals:Antimalarials:Methanolquinolines]		Ferriprotoporphyrin IX inhibitor			CHEMBL613897	Ferriprotoporphyrin IX	INHIBITOR	Plasmodium falciparum	SMALL MOLECULE			Name:PubMed, SrcID:14967191, URL:http://europepmc.org/abstract/MED/14967191	OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F
CHEMBL819	Oxacillin	Small molecule	1971	J01CF04	J01CF04 [Antiinfectives For Systemic Use:Antibacterials For Systemic Use:Beta-Lactam Antibacterials, Penicillins:Beta-lactamase resistant penicillins]	-cillin	Penicillin-binding protein inhibitor			CHEMBL2362972	Penicillin-binding protein	INHIBITOR	Staphylococcus aureus	PROTEIN FAMILY			Name:PubMed, SrcID:7447421, URL:http://europepmc.org/abstract/MED/7447421	Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O
CHEMBL826	Enoxacin	Small molecule	1991	J01MA04	J01MA04 [Antiinfectives For Systemic Use:Antibacterials For Systemic Use:Quinolone Antibacterials:Fluoroquinolones]	-oxacin	DNA gyrase inhibitor			CHEMBL2311244	DNA gyrase	INHIBITOR	Neisseria gonorrhoeae	PROTEIN COMPLEX			Name:PubMed, SrcID:18471102, URL:http://europepmc.org/abstract/MED/18471102|Name:PubMed, SrcID:3282749, URL:http://europepmc.org/abstract/MED/3282749|Name:PubMed, SrcID:3542924, URL:http://europepmc.org/abstract/MED/3542924|Name:PubMed, SrcID:8388200, URL:http://europepmc.org/abstract/MED/8388200	CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3
CHEMBL834	Pamidronic Acid	Small molecule	1991	M05BA03	M05BA03 [Musculo-Skeletal System:Drugs For Treatment Of Bone Diseases:Drugs Affecting Bone Structure And Mineralization:Bisphosphonates]		Farnesyl diphosphate synthase inhibitor	Binds to the bone matrix (hydroxyapatite), and when the bone starts to be reabsorbed the compound is released and taken up by osteoclasts, inhibiting protein prenylation of the GTPases involved in the formation of the ruffled border		CHEMBL1782	Farnesyl diphosphate synthase	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=918cb226-3f1e-479e-8058-dfe60ae14fb2, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=918cb226-3f1e-479e-8058-dfe60ae14fb2|Name:PubMed, SrcID:10620343, URL:http://europepmc.org/abstract/MED/10620343|Name:PubMed, SrcID:11160603, URL:http://europepmc.org/abstract/MED/11160603|Name:PubMed, SrcID:12177810, URL:http://europepmc.org/abstract/MED/12177810|Name:PubMed, SrcID:15028820, URL:http://europepmc.org/abstract/MED/15028820|Name:PubMed, SrcID:15713990, URL:http://europepmc.org/abstract/MED/15713990	NCCC(O)(P(=O)(O)O)P(=O)(O)O
